facility_id,district,block
8f9b4a69-459c-4611-af16-786b018ce28c,Anakapalli,Narsipatnam
9d0d733f-d035-4cde-9562-c05fdb693bec,Anakapalli,Anakapalli
f87dd05e-1d65-4aa3-8dfc-8906bec288b9,Anakapalli,Anakapalli
338c85b9-aad3-4c34-aa54-a3cf8d064c00,Anakapalli,Anakapalli
7814288a-7695-4587-b122-db4163b1be33,Anakapalli,Anakapalli
8b758b99-4782-49ef-bf60-3b1df8e15b3a,Anakapalli,Anakapalli
40eac831-2a98-4a3f-81e8-4b10101b7888,Anakapalli,Anakapalli
f26a8ab4-b7a0-48a3-8ef0-4e1b542043db,Anakapalli,Anakapalli
76e9084e-8ba2-471d-b28e-87ed33c1c22d,Anakapalli,Anakapalli
cfc1a33e-d72c-464c-a9cd-746fd7c28001,Anakapalli,Anakapalli
c3263534-7c08-4ceb-bb44-b21e8c981ec3,Anakapalli,Anakapalli
c6ad7f58-f2b6-43dd-8046-1f45e34b42a6,Anakapalli,Anakapalli
7b62eeda-c647-4e7e-89dc-26b23c625b38,Anakapalli,Anakapalli
7b4a9efe-c55e-431a-bceb-c11370e980ee,Anakapalli,Anakapalli
146d6117-acbd-4a6c-887b-fb7655c138d1,Anakapalli,Anakapalli
75fcae00-33c7-498a-9c0a-14fe9532c502,Anakapalli,Anakapalli
3fd26718-ea95-499f-a9dc-3712a1037896,Anakapalli,Narsipatnam
b3f3a0e4-211d-4bdb-9e3e-1263d2ab91ef,Anakapalli,Anakapalli
29033049-73b8-4f40-bbf2-3209967e0800,Anakapalli,Anakapalli
4db9299f-5fed-43c4-ae9e-affded97c58b,Visakhapatnam,GVMC
29b59234-2d29-4076-a1f4-38c67bece6de,Visakhapatnam,GVMC
491bffd1-a342-4ffd-9821-c3d022c0498f,Visakhapatnam,GVMC
58c0b291-8d50-43ad-ad4c-2e89f547a22b,Visakhapatnam,GVMC
dbb78265-18c1-4749-952c-b6c536ef0a3f,Visakhapatnam,GVMC
2b459cd0-7be1-4a63-b777-763b1b48e5a0,Visakhapatnam,GVMC
291dfd9c-a0b7-4b26-8191-4537c89a4b31,Visakhapatnam,GVMC
bf5ad2b3-a415-4c54-b76e-492a21c66298,Visakhapatnam,GVMC
55223096-00f0-42d7-884e-5aece03f8f9d,Visakhapatnam,GVMC
c912ce00-7b34-41cd-9833-182aebae6f84,Visakhapatnam,GVMC
4c46e071-b562-4c70-9100-f8057862b8a1,Visakhapatnam,GVMC
c1cd503d-9219-4cbb-a38b-620a53d12f40,Visakhapatnam,GVMC
350a4222-f45c-4287-bd38-6425461c3831,Visakhapatnam,GVMC
7f6967c9-f650-45ad-a517-e85197b2c075,Visakhapatnam,GVMC
d9dde3fe-d4f5-4353-b6dc-4e7406340a81,Visakhapatnam,GVMC
af36980c-9ea2-415d-8b2c-58dda5e05062,Visakhapatnam,GVMC
c93f28aa-9736-4428-a97a-9e2b255ae519,Visakhapatnam,GVMC
4c4a2f0c-d075-45d4-a083-6cd07de69258,Visakhapatnam,GVMC
97d772c5-19b6-4b6a-a3f9-b38771aba131,Visakhapatnam,GVMC
2e5002b4-d6cb-4192-91d1-4c4586ecb78d,Visakhapatnam,GVMC
36aa4005-b2d7-4d47-9543-d9c89f8bd603,Visakhapatnam,GVMC
2db5321e-972f-4783-8d57-662e129fac7e,Visakhapatnam,GVMC
caf915ee-1f6b-4155-b8c7-01f3ab51805b,Visakhapatnam,GVMC
c84e3b33-20f2-48a0-94de-7d70983d522e,Visakhapatnam,GVMC
90ac2a7e-a0a4-48f5-a740-5817c9c1fe72,Visakhapatnam,GVMC
3206eebe-5d25-4b03-808c-4b0edbf3c290,Visakhapatnam,GVMC
3590070e-a594-44a8-af77-1f3cb9d1cc79,Visakhapatnam,GVMC
d06a913d-75e9-4dc1-9cb7-e4fb7301fac1,Visakhapatnam,GVMC
66925cc0-7ad3-470c-abcb-d26ed7d483e1,Visakhapatnam,GVMC
5802e287-20c4-4e60-8e70-7c817ebac044,Visakhapatnam,GVMC
c081289f-3eef-4204-9e82-b93dc1115581,Visakhapatnam,GVMC
e7960c0c-b735-4d20-9ef7-7515dc825fa9,Visakhapatnam,GVMC
c99d5a52-9e4e-4ce2-bd5d-2dc33c7cf21d,Visakhapatnam,GVMC
065c42cb-9016-43b7-a93b-aaf66b0b169d,Visakhapatnam,GVMC
ef6a4c20-506b-48d0-998b-0de3f817bd5e,Visakhapatnam,GVMC
0e397d9a-5a76-4d5e-9520-6a6bdb096ce3,Visakhapatnam,GVMC
31a4bb69-5685-409b-b3dc-bc48976c2f53,Visakhapatnam,GVMC
b2b59a5b-48a4-4847-8e93-06e391beaad1,Visakhapatnam,GVMC
85819fc8-a99e-4c55-85b6-c5aaf9b8c64a,Visakhapatnam,GVMC
4bcb7503-a030-436b-93c1-4b6e8c1acc99,Visakhapatnam,GVMC
4afdb5af-7453-4f3a-8104-f712b0e8da6c,Visakhapatnam,GVMC
c3c55ad1-72b8-4c0a-91da-809af0459c10,Visakhapatnam,GVMC
a81d9cf8-f5f2-4875-8ad5-7ddb9d5a03e5,Visakhapatnam,GVMC
6fa3f10f-3abd-4fee-8ac3-3893562de279,Visakhapatnam,GVMC
3b873b76-4189-4adb-b4a0-841bc4f2844c,Visakhapatnam,GVMC
e732b393-2ea0-442f-915b-5532d43ac864,Visakhapatnam,GVMC
c432826c-ab0e-4eda-8c46-f4c6ede6a791,Visakhapatnam,GVMC
ff86d9bf-c247-4bb6-9d1d-ad1a1c3f4918,Visakhapatnam,GVMC
8321a460-a14a-4104-b16c-b87602128372,Visakhapatnam,GVMC
4c6c1452-25be-499b-bf82-5e67c4cab58e,Visakhapatnam,GVMC
10ca1e05-074d-4d3f-9aae-ace61b246c6b,Visakhapatnam,GVMC
c3bc7935-303b-43b6-8207-861d7182e7ce,Visakhapatnam,GVMC
8501669f-4a51-4c82-93c1-a4b2ea8bb750,Visakhapatnam,GVMC
a4a0950b-a02a-457e-af8b-a5ccf84ce6d3,Visakhapatnam,GVMC
15590bb0-438d-4f7b-aa1f-2397c05b6306,Visakhapatnam,GVMC
c7071cbe-d8d6-4007-b324-c7ef57cf6eb2,Visakhapatnam,GVMC
f787351b-fb34-4509-8326-5ee666e57388,Visakhapatnam,GVMC
5d7cf79b-cd00-4e4b-bf2e-a48d2d5eed31,Visakhapatnam,GVMC
21494843-8f54-40ff-a12f-ea960d4395a5,Visakhapatnam,GVMC
6136a72a-e389-44ff-bb0b-9c0fcb2ed930,Visakhapatnam,GVMC
3d5931c7-a405-44e1-b4c4-f262dfa52b06,Visakhapatnam,GVMC
7bc0f69c-8f2c-463f-9b8a-7a7fe692d798,Visakhapatnam,GVMC
1234d460-3233-4e9c-82f7-e55fc404be87,Visakhapatnam,GVMC
c9b59293-7abe-47c8-92f7-3471b421c529,Visakhapatnam,GVMC
7c9cefb3-0298-4398-9608-b8fa6f6d45b1,Visakhapatnam,GVMC
b0a0f356-d561-43e0-91db-a6c99e08416a,Visakhapatnam,GVMC
26606d69-0e41-4cc8-8ae3-a84ceb79c420,Visakhapatnam,GVMC
300a9ae7-84fc-4ad2-b6f1-38131a188b80,Visakhapatnam,GVMC
e03e052c-d18e-4f08-bb0c-51f0141af2dd,Visakhapatnam,GVMC
e13d51bb-e0d4-46c5-a05a-e4bcbbaec551,Visakhapatnam,GVMC
1ec430c1-7770-4d44-aab9-54314a57b3fa,Anakapalli,Narsipatnam
fda4e681-6b3e-4102-b2fa-693727e0d48d,Anakapalli,Narsipatnam
c86d33cd-7a40-4506-9c2f-edd11c077a9c,Anakapalli,Narsipatnam
3950c335-0cea-4760-b3f9-8e1e87a4f2d9,Anakapalli,Narsipatnam
e6552ff6-bfab-4fb9-abbb-646e7bc276f1,Anakapalli,Narsipatnam
2249228c-3106-4940-b0d4-d31d1c6e09ef,Anakapalli,Narsipatnam
e10be301-2845-4357-957e-b193a27a71af,Anakapalli,Narsipatnam
fd741889-e889-49df-9abc-6c6f10bd9c6b,Anakapalli,Narsipatnam
8eb3fd79-5734-410e-9cea-bcd7b6f0ecc2,Anakapalli,Narsipatnam
49b79889-647e-431a-89c6-0c98c8a64724,Anakapalli,Narsipatnam
0342c4fc-6b8a-4e85-bcd4-68304a07ab7e,Anakapalli,Narsipatnam
2a51d7eb-bd68-46b6-99e3-e77130ad5bd7,Anakapalli,Narsipatnam
35334860-1fc2-40b6-8e00-9e77f8c9c2c5,Anakapalli,Narsipatnam
c61577d0-fb38-41b1-a74d-419f4b0617e5,Anakapalli,Narsipatnam
b409b980-2c21-4ea0-9625-37d50a9a8c67,Anakapalli,Narsipatnam
ccf2bb0c-b944-4588-93bb-3290b3ee29ce,Anakapalli,Narsipatnam
39306d4d-53b7-40e2-b8c3-37badbce5a2e,Anakapalli,Narsipatnam
bcbf7374-3913-4ef0-bfcd-db09fa0d4303,Anakapalli,Narsipatnam
a1642a03-11b6-40d3-be57-9879ab5aa076,Anakapalli,Narsipatnam
2b5108d1-9731-4196-8b31-207c1dcfb58c,Anakapalli,Narsipatnam
b6cf1af5-1cc5-4ead-afee-3005121fe74e,Anakapalli,Narsipatnam
01f65c1a-3f8f-4c97-aeea-eb6679e585b2,Anakapalli,Narsipatnam
a160edf4-cdc9-4d41-8c9b-f281e377d4e1,Anakapalli,Narsipatnam
61a2e983-6f0d-4c31-a5d2-37464dc9667d,Anakapalli,Narsipatnam
0debcdd6-6158-4340-a2d7-19016cf3f782,Anakapalli,Narsipatnam
823cad63-6925-4ba0-800b-454ebaed9202,Anakapalli,Narsipatnam
05d7f070-1e0e-42ee-b14d-e8d1b267a502,Anakapalli,Narsipatnam
4dd80079-c1dd-4036-9a07-d622f470e5fd,Anakapalli,Narsipatnam
361fb210-0869-4e1e-9b90-764160f8db3a,Anakapalli,Narsipatnam
d079ace8-1b2e-472c-b9f0-11526c3e365f,Alluri Sitharama Raju,Paderu
620302d5-df61-4f5a-b088-41f3fb9e4ea2,Alluri Sitharama Raju,Paderu
ace6d601-0335-46fa-816d-3de551327456,Alluri Sitharama Raju,Paderu
6d8c8782-2479-4233-b352-67fbf649cf4f,Alluri Sitharama Raju,Paderu
1e3995f6-b383-44b8-bf99-02c97a31c9d8,Alluri Sitharama Raju,Paderu
3ca893c1-0b17-4800-bafa-181d880762d6,Alluri Sitharama Raju,Paderu
b9e136e5-3492-4da2-9bbf-d17f2d5e9891,Alluri Sitharama Raju,Paderu
35d75a9f-af35-4d0c-b521-8f806dd53785,Alluri Sitharama Raju,Paderu
e39fd4db-13fe-475e-8856-11549c0bca7d,Alluri Sitharama Raju,Paderu
26e7d06e-286c-413f-bf28-90c3631d86f1,Alluri Sitharama Raju,Paderu
b2df471e-11be-4f9b-a712-5f0e32de3244,Alluri Sitharama Raju,Paderu
1f5c6928-9dfb-4b3c-b205-975e0ecfd7ae,Alluri Sitharama Raju,Paderu
fdaad39b-d47d-4b63-8cf1-18abcee9b525,Alluri Sitharama Raju,Paderu
6d874c3b-9664-4e54-b0dd-35c73222ef82,Alluri Sitharama Raju,Paderu
505fa981-4087-4b9f-97a2-3a3d0d7f2639,Alluri Sitharama Raju,Paderu
62b7c60d-7ef3-4161-9ce3-0efa7a17c5e6,Alluri Sitharama Raju,Paderu
153ddd32-aca1-46b3-808d-22d76150ed38,Alluri Sitharama Raju,Paderu
105b30c7-54bb-43f4-88b0-a3e191cfd719,Alluri Sitharama Raju,Paderu
f82ff16b-222a-4f80-858c-22ab947855b4,Alluri Sitharama Raju,Paderu
3e13ee21-ea4a-4b5f-9072-ce6f2056b12b,Alluri Sitharama Raju,Paderu
fe0ea50e-0391-4813-8c3e-b5a720f0ce27,Alluri Sitharama Raju,Paderu
59e02ee4-9e37-4557-abb8-1072f0dedb3a,Alluri Sitharama Raju,Paderu
0080a48d-22bf-4cd5-9e30-f55b93ea91bf,Alluri Sitharama Raju,Paderu
922c270d-847f-4ecc-9a44-4651d806e5aa,Alluri Sitharama Raju,Paderu
4fb0fd90-b990-453b-8ee2-d5b27970e2db,Alluri Sitharama Raju,Paderu
090debd9-aa63-4c2c-b788-9ab4e8d1b0f8,Alluri Sitharama Raju,Paderu
6f00b3b1-6472-4362-a591-5f6436a72acf,Alluri Sitharama Raju,Paderu
f7453b43-1aaa-40f8-83f6-bef7bdfedc2e,Alluri Sitharama Raju,Paderu
1bac3e30-a8d8-4fbd-827c-5d6d991dc517,Alluri Sitharama Raju,Paderu
6f200f2f-4204-45ef-aacf-7a478435d633,Alluri Sitharama Raju,Paderu
a6b5792c-49de-440d-acdb-db9ef23d4157,Alluri Sitharama Raju,Paderu
069436e2-cba6-4f9d-b9ef-93e9eb2909ba,Alluri Sitharama Raju,Paderu
59479861-12d4-4b93-b760-17c9100a7b41,Alluri Sitharama Raju,Paderu
e93fe941-5f72-4d39-bafe-0293d05297ed,Alluri Sitharama Raju,Paderu
d02307c1-c8c1-4a74-92dc-aa13ce5dd7ed,Alluri Sitharama Raju,Paderu
03541c81-2db2-430c-99b8-37f7fd631b54,Visakhapatnam,Bheemunipatnam
0acdb43e-edbe-4445-81b3-c1b3034283bf,Visakhapatnam,Bheemunipatnam
ea592f30-c97e-4ce9-9f97-1167048b0fe2,Visakhapatnam,Bheemunipatnam
675040ba-0c05-4dcf-97ff-a95f3783626a,Visakhapatnam,Bheemunipatnam
3775fb9c-905f-41f2-8eed-aac2fc9c87ee,Visakhapatnam,Visakhapatnam
e2ddd560-c08d-49fc-aaa0-dea2a35040fa,Visakhapatnam,Visakhapatnam
35a0527c-15ed-434a-bd29-039674c029a9,Visakhapatnam,Visakhapatnam
33e54b88-34aa-4f76-bb58-2aeed6828bfd,Visakhapatnam,Visakhapatnam
f74c3b63-0ffb-4327-9df0-f7c4896c22a6,Visakhapatnam,Visakhapatnam
4241b412-527a-4673-bcbe-bfd7d43f8086,Visakhapatnam,Visakhapatnam
7ad552af-4514-41a8-9f44-bcc8d88d21ab,Visakhapatnam,Bheemunipatnam
001c6f38-1a80-42a9-ae2b-3d08fe2de253,Visakhapatnam,Bheemunipatnam
dae884f9-60bf-4825-b68f-987abe72aee9,Visakhapatnam,Bheemunipatnam
8584f341-6e48-4502-b6a0-dc06978df299,Visakhapatnam,Bheemunipatnam
67a1add4-6449-41db-b0fa-9ef9b7c96d89,Visakhapatnam,Bheemunipatnam
94eddb8e-61d8-4661-a558-d55c6c2e21e7,Visakhapatnam,Bheemunipatnam
6851e7b7-87ce-417d-90f5-1ef4e66f89e4,Visakhapatnam,Bheemunipatnam
2e6986a7-6852-491f-a1cf-659ee5517622,Visakhapatnam,Bheemunipatnam
1b413380-3c97-4bfd-8061-f635916cef63,Visakhapatnam,Bheemunipatnam
c13c617e-1abe-4429-8c37-34540ff3ccee,Visakhapatnam,Bheemunipatnam
d5f4ffa2-5682-43ce-8c80-576b7b86feea,Visakhapatnam,Bheemunipatnam
a25d951a-e429-4254-b61c-142cacee7a9c,Visakhapatnam,Visakhapatnam
52e48fd2-0766-4dd4-9734-60f1690f4cae,Visakhapatnam,Visakhapatnam
2b11ee71-403a-4936-89bd-dced39689d17,Visakhapatnam,Visakhapatnam
b6f0f3e3-49de-4cbd-85a4-20cda34a546e,Visakhapatnam,Visakhapatnam
516768bd-a18d-4296-a36b-512cf9d46c93,Visakhapatnam,Visakhapatnam
96fd181f-b616-4bc5-8d1b-2818a1262323,Visakhapatnam,Visakhapatnam
2cd3377b-eb86-4f46-b4a0-ff2ac2f80948,Visakhapatnam,Visakhapatnam
a34481e9-b303-4850-95fb-cebfdcc4bbc2,Visakhapatnam,Visakhapatnam
b4d51344-bffb-4105-a534-7b2695331403,Visakhapatnam,Visakhapatnam
db0ef8a8-595c-47c2-8e4b-c712780d8b9b,Visakhapatnam,Visakhapatnam
b6a73054-4a00-475f-aa71-4d3bdf0b06b7,Visakhapatnam,Visakhapatnam
c4d8f43c-2424-4c0f-9a30-e11cd082c306,Visakhapatnam,Bheemunipatnam
59b1beb3-9f24-41f0-a990-cd8a59c97df1,Visakhapatnam,Bheemunipatnam
d020b3cc-6a70-4083-8f62-0f9b1839515d,Visakhapatnam,Visakhapatnam
99b998e4-e19d-41a4-b658-4a075d58b73d,Visakhapatnam,Visakhapatnam
8baa4169-1319-4986-8a8d-a7d1b60f1dd5,Visakhapatnam,Visakhapatnam
68b29f84-fba4-464f-a01f-5bd4f95c7e8a,Visakhapatnam,Bheemunipatnam
381dbb88-9c4f-4cd4-9776-7a7c6c55229e,Visakhapatnam,Visakhapatnam
9645e4b3-d956-4914-a3a3-dcc35e927cac,Visakhapatnam,Bheemunipatnam
9faa8d72-16e4-447f-8a34-1e6a0eed7590,Visakhapatnam,Visakhapatnam
f9a7d054-2e6a-418c-89af-3cd3c3109086,Visakhapatnam,Visakhapatnam
24fc6554-8dd6-44d3-9b40-997169350419,Visakhapatnam,Bheemunipatnam
ceb32575-dbab-42cd-a64d-980c2b4cf68d,Visakhapatnam,Bheemunipatnam
0871ad7c-4fee-4335-918e-b21343509784,Visakhapatnam,Visakhapatnam
3af2f847-8d5d-4dfe-8a88-d66e1e16e76b,Visakhapatnam,Bheemunipatnam
5800eada-ff50-4d70-9b3f-f5ab462fd6b6,Visakhapatnam,Bheemunipatnam
66495076-bfc6-4490-8bf4-608fc0060322,Visakhapatnam,Bheemunipatnam
c94b17b2-2291-4d06-a617-ba5b7bd1e8b8,Visakhapatnam,Bheemunipatnam
c6de536a-1367-4041-8596-0e0a4985fe20,Visakhapatnam,Bheemunipatnam
cb2bb478-34a4-48fc-8ec4-a7d3c8239c91,Visakhapatnam,Bheemunipatnam
2088718b-f82c-4ac5-8355-e8a2930217ee,Visakhapatnam,Visakhapatnam
52b3ec26-bd02-4170-b6ca-7311104f076a,Visakhapatnam,Bheemunipatnam
eb89954a-9ba0-4dd7-9f38-e688c4a4ca9e,Visakhapatnam,Bheemunipatnam
25e98e60-667d-47ce-8c1f-452d0ca45a73,Visakhapatnam,Bheemunipatnam
455bb62f-4414-43cc-be8d-df794d0486bb,Visakhapatnam,Bheemunipatnam
ede97605-560a-46be-ad79-698355efc047,Visakhapatnam,Bheemunipatnam
eba1a4b2-5465-4f8d-aae6-683066cb4f3d,Visakhapatnam,Bheemunipatnam
ff6bba80-3a2e-458a-ab6c-3f889aa435f6,Visakhapatnam,Bheemunipatnam
ee112d0f-15ac-445c-af0b-8088f0da890a,Visakhapatnam,Visakhapatnam
0b35bf79-5c08-4618-8846-f2882db39027,Visakhapatnam,Bheemunipatnam
2d1c2f12-1685-42b1-8b7e-f48c16f66728,Visakhapatnam,Bheemunipatnam
04d00de6-da59-4fd5-9e29-c425e1e94791,Visakhapatnam,Bheemunipatnam
2b4cb9aa-2a86-4a3a-a29b-fcec9b842d8d,Visakhapatnam,Visakhapatnam
2388e488-0d79-4f2a-b077-065a37e3e47b,Visakhapatnam,Visakhapatnam
3bb2e3d5-76fb-408e-b973-71e084df43b1,Visakhapatnam,Bheemunipatnam
0e360d4b-47d4-4f78-82d4-5021f0f24119,Visakhapatnam,Bheemunipatnam
2deff656-8249-4ddf-a014-f29260dadede,Visakhapatnam,Bheemunipatnam
26a8c875-dccc-4823-8240-6675b5e4aab1,Visakhapatnam,Bheemunipatnam
b6bb24ba-d112-429c-9f4a-81bdf3286499,Visakhapatnam,Visakhapatnam
aa1dfa63-0153-4c18-9707-3d036aec301f,Visakhapatnam,Visakhapatnam
73711ee2-a2da-41b8-b792-008dbca8c8da,Visakhapatnam,Visakhapatnam
a5388f3c-47cf-45e6-aef0-b310bfa0e269,Visakhapatnam,Visakhapatnam
6a65411c-e230-437b-93de-b2f276807ba2,Visakhapatnam,Visakhapatnam
e6618c52-cd02-4e2c-8224-88d6b689fd11,Visakhapatnam,Visakhapatnam
f01a6a48-fd48-4986-8cde-aa22d5b5ca0f,Visakhapatnam,Visakhapatnam
fa0e03fc-237c-460d-9ac0-d8d4c65ef4e3,Visakhapatnam,Visakhapatnam
0f167380-ad21-4247-85ba-cc6e574a5b67,Visakhapatnam,Visakhapatnam
32ffab12-3f48-4ea4-92e1-6a0a01c85a48,Visakhapatnam,Visakhapatnam
